username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;
Tristanshouts;2016-10-10 03:43;2;5;I'm with @KamalaHarris and @HillaryClinton;;@KamalaHarris @HillaryClinton;;7.85295E+17;https://twitter.com/Tristanshouts/status/785294769819791360;
AydansDad;2016-10-10 03:43;1;4;@KamalaHarris @jessicaalba What about Hillary enabling Bill to hurt all those women while they covered it up and threatened them?;;@KamalaHarris @jessicaalba;;7.85295E+17;https://twitter.com/AydansDad/status/785294574482620416;
AydansDad;2016-10-10 03:41;0;3;@KamalaHarris @jessicaalba Double standard? I guess it is ok for Bill to molest and rape women then?.. You people are crazy.;;@KamalaHarris @jessicaalba;;7.85294E+17;https://twitter.com/AydansDad/status/785294136865718273;
gpiercy79;2016-10-10 03:27;0;4;@KamalaHarris @jessicaalba @realDonaldTrump how can anyone Vite for her though. He is horrible but she should have been thrown in jail.;;@KamalaHarris @jessicaalba @realDonaldTrump;;7.85291E+17;https://twitter.com/gpiercy79/status/785290573833834497;
michy10583;2016-10-10 03:22;1;5;@KamalaHarris whatever ! All men talk like that. Be real. If they say they don't then they're lying;;@KamalaHarris;;7.85289E+17;https://twitter.com/michy10583/status/785289451220013056;
IHeartAlbaMore;2016-10-10 03:22;0;1;@KamalaHarris @realDonaldTrump my loyalty is with @jessicaalba . Love this retweet. Ain't no love for the udda side. What Alba say goes;;@KamalaHarris @realDonaldTrump @jessicaalba;;7.85289E+17;https://twitter.com/IHeartAlbaMore/status/785289341140598784;
harryblaise;2016-10-10 03:20;4;5;@KamalaHarris someone tell @realDonaldTrump that integrity is what you do when no one's watching.lockeroomtalk?ridiculous #AmericaDecides;;@KamalaHarris @realDonaldTrump;#AmericaDecides;7.85289E+17;https://twitter.com/harryblaise/status/785288846569115648;
Bigern79804079;2016-10-10 03:19;0;3;"@KamalaHarris @realDonaldTrump I believe Hillary owns the word predator"" if you can recall. She was talking about black people.""";;@KamalaHarris @realDonaldTrump;;7.85289E+17;https://twitter.com/Bigern79804079/status/785288569384423424;
beehappeey;2016-10-10 03:18;3;9;@KamalaHarris @realDonaldTrump like bill Bill Clinton raping and sexual assuliting women. ACTIONS speak louder than words! #debate2016;;@KamalaHarris @realDonaldTrump;#debate2016;7.85288E+17;https://twitter.com/beehappeey/status/785288483287949312;
mela_mirella;2016-10-10 03:18;0;0;Proud to work for you @KamalaHarris https:// twitter.com/kamalaharris/s tatus/785287794528694273 …;;@KamalaHarris;;7.85288E+17;https://twitter.com/mela_mirella/status/785288326370594816;
CharlesTjun000;2016-10-10 03:18;0;1;@KamalaHarris @Ann_OLeary @realDonaldTrump Mr.Sniffles is back.;;@KamalaHarris @Ann_OLeary @realDonaldTrump;;7.85288E+17;https://twitter.com/CharlesTjun000/status/785288312315523072;
sfkarenmac;2016-10-10 03:17;0;2;@KamalaHarris Kinda like @billclinton @realDonaldTrump;;@KamalaHarris @billclinton @realDonaldTrump;;7.85288E+17;https://twitter.com/sfkarenmac/status/785287994475360256;
KamalaHarris;2016-10-10 03:16;821;1608;It’s not “locker room talk,” @realDonaldTrump . It’s predatory, dangerous, and unacceptable. #debate;;@realDonaldTrump;#debate;7.85288E+17;https://twitter.com/KamalaHarris/status/785287794528694273;
lindasizler;2016-10-10 03:14;1;6;@KamalaHarris she's a crook;;@KamalaHarris;;7.85287E+17;https://twitter.com/lindasizler/status/785287277073367045;
KamalaHarris;2016-10-10 03:10;797;1455;I agree, @HillaryClinton . We must lift each other up, not tear each other down. We are stronger when we work together. #ImWithHer #debate;;@HillaryClinton;#ImWithHer #debate;7.85286E+17;https://twitter.com/KamalaHarris/status/785286468000362496;
dpdta5;2016-10-10 03:07;0;0;@KamalaHarris @hillaryclinton @realdonaldtrump Unfortunately Hillarys only plan is attack Trump while he shares plan to fix her 26yr mess;;@KamalaHarris @hillaryclinton @realdonaldtrump;;7.85286E+17;https://twitter.com/dpdta5/status/785285702493868033;
JinSaotome;2016-10-10 03:01;0;0;@KamalaHarris Actually how about we focus on saving American lives, jobs, and reduce the debt? Or maybe medical and social security reform?;;@KamalaHarris;;7.85284E+17;https://twitter.com/JinSaotome/status/785284046012096513;
HoneyChildTracy;2016-10-10 03:00;2;3;California, support @KamalaHarris #November8th . We need her. https:// twitter.com/girlsinpolitic s/status/785240093363695616 …;;@KamalaHarris;#November8th;7.85284E+17;https://twitter.com/HoneyChildTracy/status/785283838645764096;
M0L0NL4BE;2016-10-10 02:56;6;3;"HRC shouldn't talk about women's rights"", if she can't honestly answer a grieving mother's question @KamalaHarris #debate #Benghazi pic.twitter.com/WBn8xSkRR8""";;@KamalaHarris;#debate #Benghazi;7.85283E+17;https://twitter.com/M0L0NL4BE/status/785282720079446016;
CaseAgainst;2016-10-10 02:54;0;0;@KamalaHarris Where was you, Kamala, when Hillary played dirty digging up #Aliciamachdo ? Was it critical issue? Such a #HYPOCRITE #Debate;;@KamalaHarris;#Aliciamachdo #HYPOCRITE #Debate;7.85282E+17;https://twitter.com/CaseAgainst/status/785282278368825344;
NatashHunter;2016-10-10 02:53;0;0;@KamalaHarris the economy and a looming war with Russia means nothing I see. How nice.;;@KamalaHarris;;7.85282E+17;https://twitter.com/NatashHunter/status/785282142641152000;
ChaliceGarden;2016-10-10 02:52;0;0;@KamalaHarris and our nuclear arsenal, first strike policy;;@KamalaHarris;;7.85282E+17;https://twitter.com/ChaliceGarden/status/785281717896556544;
BrotherJulius83;2016-10-10 02:52;1;1;@KamalaHarris pic.twitter.com/Wg4TVvdxmO;;@KamalaHarris;;7.85282E+17;https://twitter.com/BrotherJulius83/status/785281703967232000;
OOmisunra;2016-10-10 02:51;0;1;@KamalaHarris those are not the issue effecting up it's the economy cupcake;;@KamalaHarris;;7.85281E+17;https://twitter.com/OOmisunra/status/785281459829432321;
ienjoysoup;2016-10-10 02:50;0;1;@KamalaHarris and Education;;@KamalaHarris;;7.85281E+17;https://twitter.com/ienjoysoup/status/785281439063498753;
BeanfromPa;2016-10-10 02:50;0;1;Fucking nut bag--> RT @KamalaHarris : @KamalaHarris We deserve a presidential #debate about critical issues ... http:// tmi.me/1fg1c0;;@KamalaHarris @KamalaHarris;#debate;7.85281E+17;https://twitter.com/BeanfromPa/status/785281350324527105;
WorkExpBlog;2016-10-10 02:50;0;1;@KamalaHarris ...and education.;;@KamalaHarris;;7.85281E+17;https://twitter.com/WorkExpBlog/status/785281266736168962;
KamalaHarris;2016-10-10 02:50;83;177;Trump has demeaned our political process time and again, which is why we must defeat him on November 8th. #debate #ImWithHer;;;#debate #ImWithHer;7.85281E+17;https://twitter.com/KamalaHarris/status/785281236000468994;
KamalaHarris;2016-10-10 02:49;90;199;We deserve a presidential #debate about critical issues like sexual assault, climate change and criminal justice reform.;;;#debate;7.85281E+17;https://twitter.com/KamalaHarris/status/785281056115154944;
KamalaHarris;2016-10-10 02:48;120;327;Enough is enough. I am tired of @realDonaldTrump trying to divide us in a way that is contrary to the ideals of who we are as a country.;;@realDonaldTrump;;7.85281E+17;https://twitter.com/KamalaHarris/status/785280838514671620;
AngelovFarooq;2016-10-10 02:31;0;2;Grateful to our next US Senator @kamalaharris for always being engaged with our Riverside… https://www. instagram.com/p/BLXMOwEguWI/;;@kamalaharris;;7.85276E+17;https://twitter.com/AngelovFarooq/status/785276408801136640;
sarahlknapp;2016-10-10 01:46;0;1;If you're in California, vote for @KamalaHarris . Heard her speak this morning & she blew me away. #ImWithHer & #ImWithKamala;;@KamalaHarris;#ImWithHer #ImWithKamala;7.85265E+17;https://twitter.com/sarahlknapp/status/785265138265751552;
PauleyP;2016-10-10 01:35;33;283;A little montage of our wonderful day at church with @CoryBooker and @KamalaHarris https:// twitter.com/HollywoodUMC/s tatus/785257160078831621 …;;@CoryBooker @KamalaHarris;;7.85262E+17;https://twitter.com/PauleyP/status/785262378820653056;
PauleyP;2016-10-10 01:32;55;719;Wonderful having Senator @CoryBooker and @KamalaHarris at church today: pic.twitter.com/IVzQxDQOEa;;@CoryBooker @KamalaHarris;;7.85262E+17;https://twitter.com/PauleyP/status/785261801848004610;
avguy001;2016-10-10 01:18;0;1;@PauleyP @KamalaHarris One day if we're lucky Sen Booker will sit in the Oval Office.;;@PauleyP @KamalaHarris;;7.85258E+17;https://twitter.com/avguy001/status/785258265114398720;
HollywoodUMC;2016-10-10 01:14;4;29;Today at HUMC, @PauleyP Perrette introduces CA Attorney General @KamalaHarris and NJ Senator @CoryBooker . #Vote #KamalaHarris #CoryBooker pic.twitter.com/7n5PkS7zDr;;@PauleyP @KamalaHarris @CoryBooker;#Vote #KamalaHarris #CoryBooker;7.85257E+17;https://twitter.com/HollywoodUMC/status/785257160078831621;
CarolineCicero;2016-10-10 00:22;1;2;"Time to stand up and fight for the ideals of our country"" @KamalaHarris . ""Lets not retreat. Lets fight back"" against misogyny #imwithher I pic.twitter.com/O093dG8Rzz""";;@KamalaHarris;#imwithher;7.85244E+17;https://twitter.com/CarolineCicero/status/785244089914499072;
CarolineCicero;2016-10-10 00:13;2;4;Thrilled to hear @KamalaHarris @SenBookerOffice @revkathycl @PauleyP talk about agape love and civil rights this morning at HUMC. pic.twitter.com/u89iyzw5kg;;@KamalaHarris @SenBookerOffice @revkathycl @PauleyP;;7.85242E+17;https://twitter.com/CarolineCicero/status/785241737526509568;
SoySorry;2016-10-09 23:21;0;0;@KamalaHarris Care Abt Children- Ask FDA,CFSAN,& NIH- WHY REFUSE EQUAL Public Disclosure Of Adverse Child Health! http:// soysorry.blogspot.com;;@KamalaHarris;;7.85229E+17;https://twitter.com/SoySorry/status/785228835058966528;
_Tom_Bishop;2016-10-09 23:07;0;1;@juels2020 @KamalaHarris @latimes Yeah it has nothing to do with the disregard of human life over the last 45 years #gunsense;;@juels2020 @KamalaHarris @latimes;#gunsense;7.85225E+17;https://twitter.com/_Tom_Bishop/status/785225145887621120;
can_texplain;2016-10-09 22:35;0;0;@KamalaHarris Should have given them sensitivity training That gang banger could've been talked out murdering them;;@KamalaHarris;;7.85217E+17;https://twitter.com/can_texplain/status/785217159517523968;
KamalaHarris;2016-10-09 22:22;19;68;Officers Vega and Zerebny were brave individuals who made the ultimate sacrifice in the line of duty. https:// twitter.com/latimes/status /785028152015876096 …;;;;7.85214E+17;https://twitter.com/KamalaHarris/status/785213847963566081;
HollywoodUMC;2016-10-09 21:14;9;13;We welcomed @KamalaHarris and @CoryBooker at our 11am worship service. #vote #Hollywoodumc #Hollywood pic.twitter.com/9Kxhvcnorm;;@KamalaHarris @CoryBooker;#vote #Hollywoodumc #Hollywood;7.85197E+17;https://twitter.com/HollywoodUMC/status/785196869114703872;
NicholasPuzar;2016-10-09 21:09;0;0;@KamalaHarris we don't need another San Francisco politician telling us how to live.;;@KamalaHarris;;7.85195E+17;https://twitter.com/NicholasPuzar/status/785195477171998720;
Mariah_Craven;2016-10-09 20:40;7;12;". @CoryBooker : I love and support a lot of senate candidates, but I have to say my top priority is @KamalaHarris ."" pic.twitter.com/0POklGX6lW""";;@CoryBooker @KamalaHarris;;7.85188E+17;https://twitter.com/Mariah_Craven/status/785188102033711104;
Pastor_Omar_;2016-10-09 20:38;0;1;My hope for substantive change in our country was enlivened as I listened to @CoryBooker @KamalaHarris @drmichaelbb @AgapeISC Keep Going! https:// twitter.com/drmichaelbb/st atus/785156736881614848 …;;@CoryBooker @KamalaHarris @drmichaelbb @AgapeISC;;7.85188E+17;https://twitter.com/Pastor_Omar_/status/785187652836339713;
Mariah_Craven;2016-10-09 20:34;2;4;. @KamalaHarris speaks to the congregation at @HollywoodUMC ! #vote pic.twitter.com/uheiG2XOjw;;@KamalaHarris @HollywoodUMC;#vote;7.85187E+17;https://twitter.com/Mariah_Craven/status/785186584329007105;
DebraLangford;2016-10-09 20:15;0;0;"@KamalaHarris with Senator Cory Booker at Agape; speaking inspiration and reminders that this is the THE time: VOTE pic.twitter.com/AP2YAfCsnC";;@KamalaHarris;;7.85182E+17;https://twitter.com/DebraLangford/status/785181845189120000;
ArevaMartin;2016-10-09 20:06;29;15;Out bright and early reminding folks to use their power and vote on Nov 8 with @CoryBooker @KamalaHarris @HolmanUMC pic.twitter.com/vn7zaKGNLg;;@CoryBooker @KamalaHarris @HolmanUMC;;7.8518E+17;https://twitter.com/ArevaMartin/status/785179635508215809;
SwopLosAngeles;2016-10-09 19:55;0;1;@sfmistress @KamalaHarris I really hope you're right;;@sfmistress @KamalaHarris;;7.85177E+17;https://twitter.com/SwopLosAngeles/status/785176938537037824;
ChasingEGOT;2016-10-09 19:52;0;0;Every service is great but on some Sundays you get an extra surprise! @KamalaHarris & @CoryBooker thanks for coming, enjoyed your talk! pic.twitter.com/5xuvEZORF1;;@KamalaHarris @CoryBooker;;7.85176E+17;https://twitter.com/ChasingEGOT/status/785176210917568513;
sfmistress;2016-10-09 19:49;0;8;#backpage arrest will backfire and result in state pimping law to b struck down as unconstitutional @KamalaHarris;;@KamalaHarris;#backpage;7.85175E+17;https://twitter.com/sfmistress/status/785175339525812224;
sfmistress;2016-10-09 19:48;0;5;A good ruling in our case will set the stage for state pimping law to be struck down-good timing @KamalaHarris;;@KamalaHarris;;7.85175E+17;https://twitter.com/sfmistress/status/785175016228855808;
ccadelago;2016-10-09 18:46;0;0;. @KamalaHarris joined this morning by @CoryBooker on a Sunday church visit in Los Angeles.;;@KamalaHarris @CoryBooker;;7.85159E+17;https://twitter.com/ccadelago/status/785159483492147200;
Mariah_Craven;2016-10-09 18:45;4;11;. @KamalaHarris joined by @CoryBooker , @ArevaMartin & Lorna Johnson at @HolmanUMC this AM, reminding Californians to register to vote! pic.twitter.com/3wCeHU6ga3 – bei Holman United Methodist Church;;@KamalaHarris @CoryBooker @ArevaMartin @HolmanUMC;;7.85159E+17;https://twitter.com/Mariah_Craven/status/785159327677939712;
glennagoncillo;2016-10-09 18:38;0;0;thank you @KamalaHarris and @CoryBooker for visiting @drmichaelbb and us at @AgapeISC today! #Agape #GodIsGood pic.twitter.com/Ge6P32nIy4;;@KamalaHarris @CoryBooker @drmichaelbb @AgapeISC;#Agape #GodIsGood;7.85157E+17;https://twitter.com/glennagoncillo/status/785157428409053185;
Click_CA;2016-10-09 18:36;1;5;. @AgapeISC is on fire at this early hour for @KamalaHarris and @CoryBooker pic.twitter.com/k8Q7xPPRbI;;@AgapeISC @KamalaHarris @CoryBooker;;7.85157E+17;https://twitter.com/Click_CA/status/785156944277319680;
drmichaelbb;2016-10-09 18:35;10;26;. @KamalaHarris and @CoryBooker visiting with us today, register to vote if you have not! Early voting begins tmrw. http:// AgapeLive.com pic.twitter.com/7qb4QOHIz9;;@KamalaHarris @CoryBooker;;7.85157E+17;https://twitter.com/drmichaelbb/status/785156736881614848;
HollywoodUMC;2016-10-09 16:27;0;0;TODAY - Hollywood Campus​ 10a - Adult Small Group Study 11a - Worship Service w/ guests @KamalaHarris @CoryBooker http:// hollywoodumc.org/hollywood-camp us/ …;;@KamalaHarris @CoryBooker;;7.85125E+17;https://twitter.com/HollywoodUMC/status/785124509334450177;
DougSloan;2016-10-09 15:51;1;0;Unbeknownst to many, real theatrics in #CASen race -- @LorettaSanchez dabbed. @KamalaHarris threw shade http:// fw.to/GBzpN6H;;@LorettaSanchez @KamalaHarris;#CASen;7.85115E+17;https://twitter.com/DougSloan/status/785115467232882688;
wendylyon;2016-10-09 14:05;1;5;I'm registered to vote in California. Haven't voted for a Democrat in years. Will finally do so, just to try to keep @KamalaHarris out. https:// twitter.com/CiaranMoy/stat us/785087998497001472 …;;@KamalaHarris;;7.85089E+17;https://twitter.com/wendylyon/status/785088834212077568;
AGI_WomenMatter;2016-10-09 12:59;0;0;The Pay Gap Is Even Worse for Black Women ! via @MsMagazine @KamalaHarris @danabolger @_cosatu http:// buff.ly/2d07F0R;;@MsMagazine @KamalaHarris @danabolger @_cosatu;;7.85072E+17;https://twitter.com/AGI_WomenMatter/status/785072225523204096;
SerBrown75;2016-10-09 10:01;0;0;@KamalaHarris let's talk. This doesn't include the injured. This is just the LOD deaths this year. pic.twitter.com/8iXpsBt2cq;;@KamalaHarris;;7.85027E+17;https://twitter.com/SerBrown75/status/785027411477864448;
gaylonparsons;2016-10-09 07:15;0;3;Wearing white, I'm voting @HillaryClinton , @KamalaHarris , @RepBarbaraLee , @Skinner4Senate #96years;;@HillaryClinton @KamalaHarris @RepBarbaraLee @Skinner4Senate;#96years;7.84985E+17;https://twitter.com/gaylonparsons/status/784985494274789376;
Brett_Hagey;2016-10-09 07:02;0;0;So @elizabethforma & @KamalaHarris , Warren/Harris 2020? Cause these Wikileak Clinton emails have pissed progressives the @#$% off. #karma;;@elizabethforma @KamalaHarris @;# #karma;7.84982E+17;https://twitter.com/Brett_Hagey/status/784982279542087680;
SnowdenMark1;2016-10-09 06:25;0;0;Generally speaking, the public appetite for criminal justice policy is just tough talk. #KamalaHarris #quotes https:// openquotes.github.io/authors/kamala -harris-quotes/#3ff747b4 …;;;#KamalaHarris #quotes #3ff747b4;7.84973E+17;https://twitter.com/SnowdenMark1/status/784972956527161344;
PinkStarr;2016-10-09 06:19;0;1;@deray @KamalaHarris no;;@deray @KamalaHarris;;7.84971E+17;https://twitter.com/PinkStarr/status/784971479171555328;
tvmaker;2016-10-09 06:06;0;0;@KamalaHarris I am a huge supporter and would love to have you join us. There will be thousands of attendees. My team's flier for the walk pic.twitter.com/c7TnG5qQjq;;@KamalaHarris;;7.84968E+17;https://twitter.com/tvmaker/status/784968228896247809;
tvmaker;2016-10-09 06:02;0;0;@KamalaHarris You can also feel free to contact Walk Director Julie Himot at Phone: 818-783-8153 julie.himot@kidney.org pic.twitter.com/TJZYupMoOS;;@KamalaHarris @kidney;;7.84967E+17;https://twitter.com/tvmaker/status/784967360146870273;
tvmaker;2016-10-09 06:02;0;0;@KamalaHarris Please let me know what questions you might have. My contact info is DeWayne Cox 818-207-5197 and dc@meltdownfilms.com pic.twitter.com/MlqB2SgKav;;@KamalaHarris @meltdownfilms;;7.84967E+17;https://twitter.com/tvmaker/status/784967275694534656;
Califia69;2016-10-09 05:25;0;0;Just finished studying the CA Voter Info Guide.17 props on the ballot this year! #BeInformed #Vote #ImWithHer @HillaryClinton @KamalaHarris;;@HillaryClinton @KamalaHarris;#BeInformed #Vote #ImWithHer;7.84958E+17;https://twitter.com/Califia69/status/784958059068084224;
wink2johnny;2016-10-09 03:11;0;0;Californians should vote for @KamalaHarris as our next senator. http:// fw.to/AscIeQG;;@KamalaHarris;;7.84924E+17;https://twitter.com/wink2johnny/status/784924121977069568;
stannabelle;2016-10-09 02:08;0;0;B.S. @KamalaHarris is one of THOUSANDS who have worked to take down Backpage. We've waited years. #DoYourJob https:// twitter.com/GoodFeetCA/sta tus/784627416530640896 …;;@KamalaHarris;#DoYourJob;7.84908E+17;https://twitter.com/stannabelle/status/784908396226973697;
MultiracialMDA;2016-10-09 02:07;0;1;@KamalaHarris MM Founders @barnettcomic & @sarah_e_ratliff are raising money for #HaitiMatthew . Please share: http:// ow.ly/Gqnu304Zx01;;@KamalaHarris @barnettcomic @sarah_e_ratliff;#HaitiMatthew;7.84908E+17;https://twitter.com/MultiracialMDA/status/784908162524712961;
CharlesPDavis;2016-10-09 02:04;0;0;31 days until #ElectionDay ! Let's win this! @KamalaHarris @NancyPelosi @GKButterfield @GrayforKentucky @Ann_Kirkpatrick @EvanBayh;;@KamalaHarris @NancyPelosi @GKButterfield @GrayforKentucky @Ann_Kirkpatrick @EvanBayh;#ElectionDay;7.84907E+17;https://twitter.com/CharlesPDavis/status/784907419696652289;
Nicole_Lynnx;2016-10-09 01:19;0;0;"Calling @KamalaHarris the female Obama"" is literally one of the most offensive things I've heard.""";;@KamalaHarris;;7.84896E+17;https://twitter.com/Nicole_Lynnx/status/784896030512775168;
OOmisunra;2016-10-09 01:14;0;0;@KamalaHarris exactly how are you gonna do that and will that mean more taxes;;@KamalaHarris;;7.84895E+17;https://twitter.com/OOmisunra/status/784894688016805888;
KamalaHarris;2016-10-09 01:12;71;192;If elected to the Senate, I will fight for national paid family and sick leave that provides a safety net for working families. pic.twitter.com/vhfyb6zro1;;;;7.84894E+17;https://twitter.com/KamalaHarris/status/784894147475886080;
jsc1835;2016-10-09 01:10;5;2;. @BenNeato http:// uproxx.com/news/judge-ord ers-donald-trump-rape-lawsuit/ … @KamalaHarris @xeni #NeverTrump;;@BenNeato @KamalaHarris @xeni;#NeverTrump;7.84894E+17;https://twitter.com/jsc1835/status/784893679123042304;
ExitStageRite;2016-10-09 00:08;0;0;@JerryBrownGov @KamalaHarris @GavinNewsom You guys okay with this? https:// twitter.com/leonardfiles/s tatus/784877374752034816 …;;@JerryBrownGov @KamalaHarris @GavinNewsom;;7.84878E+17;https://twitter.com/ExitStageRite/status/784878278163038208;
lilbernadette;2016-10-08 23:51;0;2;more reasons to vote for @KamalaHarris #LA https:// twitter.com/laist/status/7 84828196709502976 …;;@KamalaHarris;#LA;7.84874E+17;https://twitter.com/lilbernadette/status/784873972558987264;
lankanfeminist;2016-10-08 23:36;0;6;Also, I'm so disappointed in @KamalaHarris , who I HAD (past-tense) been encouraging fam in #CA to vote for. #RightsNotRescue #Backpage;;@KamalaHarris;#CA #RightsNotRescue #Backpage;7.8487E+17;https://twitter.com/lankanfeminist/status/784870228215771136;
AndreaLeon;2016-10-08 23:19;0;1;So, when will @LorettaLynch or @KamalaHarris file criminal charges against #Trump ? No #affluenza defense, please! #WhitePrivilege #Predator;;@LorettaLynch @KamalaHarris;#Trump #affluenza #WhitePrivilege #Predator;7.84866E+17;https://twitter.com/AndreaLeon/status/784865816135081984;
OOmisunra;2016-10-08 23:04;0;0;@KamalaHarris storm water. You dried out the Central Valley over a microscopic fish putting thousands out of work;;@KamalaHarris;;7.84862E+17;https://twitter.com/OOmisunra/status/784862010777317376;
KamalaHarris;2016-10-08 23:02;23;85;We need to diversify water policy so we’re equally focused on both conservation and recycling, and what we can do to capture stormwater.;;;;7.84861E+17;https://twitter.com/KamalaHarris/status/784861424220680192;
msdemetria1;2016-10-08 22:22;0;0;https:// a.msn.com/r/2/BBx8TNx?m= en-us&ocid=Money … @HillaryClinton @POTUS @maddow @KamalaHarris @JerryBrownGov @CA_Dem @democracynow @DailyNewsKorner Seniors issues;;@HillaryClinton @POTUS @maddow @KamalaHarris @JerryBrownGov @CA_Dem @democracynow @DailyNewsKorner;;7.84851E+17;https://twitter.com/msdemetria1/status/784851395363024896;
vedantpatel90;2016-10-08 22:13;2;0;@mercnews Are you implying that @KamalaHarris @NancyPelosi @JohnChiangCA @CA_Dem (I could keep going…) aren’t big endorsements? #CA17;;@mercnews @KamalaHarris @NancyPelosi @JohnChiangCA @CA_Dem;#CA17;7.84849E+17;https://twitter.com/vedantpatel90/status/784849193198247937;
urbanlifesigns;2016-10-08 21:53;0;0;Pls, how you will reduce all gun violence & police killing unarmed black Americans. #blacklivesmatter @KamalaHarris @Loretta2016;;@KamalaHarris @Loretta2016;#blacklivesmatter;7.84844E+17;https://twitter.com/urbanlifesigns/status/784844096816898048;
KamalaHarris;2016-10-08 21:26;49;114;Thank you @LATimes for your kind words. This campaign is about uniting Californians & fighting for the middle class. http://www. latimes.com/opinion/editor ials/la-ed-senate-endorsement-20161006-snap-story.html …;;@LATimes;;7.84837E+17;https://twitter.com/KamalaHarris/status/784837266053009408;
SwopLosAngeles;2016-10-08 20:54;3;3;A MINOR asks a COP to have sex. It's the MINOR'S fault. Why @KamalaHarris hasn't arrested them. https:// oaklandnorth.net/2016/10/07/pol ice-officers-attorney-claims-guap-instigated-contact-with-police-officers/ … #isupportbackpage;;@KamalaHarris;#isupportbackpage;7.84829E+17;https://twitter.com/SwopLosAngeles/status/784829230760628226;
akt2124;2016-10-08 20:52;1;1;@LAist wow so heroic. She sucks. Vote @KamalaHarris;;@LAist @KamalaHarris;;7.84829E+17;https://twitter.com/akt2124/status/784828922605166593;
KamalaHarris;2016-10-08 19:39;12;50;Time to close the gap between college eligibility and college readiness. Learn how we can accomplish this: http://www. kamalaharris.org/freedomtolearn/;;;;7.8481E+17;https://twitter.com/KamalaHarris/status/784810337493061632;
228pisces;2016-10-08 19:02;0;1;"@KamalaHarris @KoriWasinger Unfortunately, look at all those young guy"" films made encouraging this banter. No--it's not funny.""";;@KamalaHarris @KoriWasinger;;7.84801E+17;https://twitter.com/228pisces/status/784801220099801089;
dquinnallen724;2016-10-08 18:55;0;0;Retweeted Kamala Harris ( @KamalaHarris ): Revolting. Disgusting. Vile. Those are a few words that come to mind... http:// fb.me/7N5UkO12D;;@KamalaHarris;;7.848E+17;https://twitter.com/dquinnallen724/status/784799509708627969;
sfmistress;2016-10-08 18:48;1;4;@esplerp The #1 constitutional rights violator award goes to @KamalaHarris;;@esplerp @KamalaHarris;#1;7.84798E+17;https://twitter.com/sfmistress/status/784797669721944064;
ThatDawnMarie;2016-10-08 18:46;0;0;It's painful to watch. So painful to watch the #CASenateDebate . When ever @LorettaSanchez speaks it hurts. Make it stop @KamalaHarris;;@LorettaSanchez @KamalaHarris;#CASenateDebate;7.84797E+17;https://twitter.com/ThatDawnMarie/status/784797191441256448;
esplerp;2016-10-08 18:45;1;2;@KamalaHarris Its despicable that you violate our constitutional rights;;@KamalaHarris;;7.84797E+17;https://twitter.com/esplerp/status/784796848716328960;
esplerp;2016-10-08 18:44;1;2;@KamalaHarris so that makes you the self appointed world brothel police? Get your nose outta our business;;@KamalaHarris;;7.84797E+17;https://twitter.com/esplerp/status/784796594172334082;
ThatDawnMarie;2016-10-08 18:38;0;0;Wow! Watching the California US Senate debate. @KamalaHarris gave @LorettaSanchez a smack down. #KamalaHarris Go girl #CASenateDebate;;@KamalaHarris @LorettaSanchez;#KamalaHarris #CASenateDebate;7.84795E+17;https://twitter.com/ThatDawnMarie/status/784795073917485057;
rini6;2016-10-08 18:29;0;1;@jsc1835 @rabite @KamalaHarris @xeni pic.twitter.com/4LwhW9ZLcR;;@jsc1835 @rabite @KamalaHarris @xeni;;7.84793E+17;https://twitter.com/rini6/status/784792893819158534;
rini6;2016-10-08 18:29;6;5;"@rabite @jsc1835 @KamalaHarris @xeni One complaint?"" There are many.. and this ""complaint"" is going to trial. http:// uproxx.it/2dS1hV8""";;@rabite @jsc1835 @KamalaHarris @xeni;;7.84793E+17;https://twitter.com/rini6/status/784792833173688320;
occupytheport;2016-10-08 18:25;1;0;Well @KamalaHarris , you should maybe clean up your own Bay Area house full of rapist cops before you run your mouth. @neogaia;;@KamalaHarris @neogaia;;7.84792E+17;https://twitter.com/occupytheport/status/784791873256689664;
stephanywilkes;2016-10-08 18:21;0;1;I am reminded, again, how fortunate I am to live in a place where I can vote for @KamalaHarris over, and over, and over. So lucky. https:// twitter.com/KamalaHarris/s tatus/784788148131733504 …;;@KamalaHarris;;7.84791E+17;https://twitter.com/stephanywilkes/status/784790794691489798;
Gunalizer;2016-10-08 18:18;0;1;@KamalaHarris So what you're saying is, that banter is worse than rapist Bill Clinton and his lady bully Hillary Clinton, that you support?;;@KamalaHarris;;7.8479E+17;https://twitter.com/Gunalizer/status/784790137011998720;
burberryant;2016-10-08 18:18;0;0;@KamalaHarris @MikeNellis he laughed & advocated for sexual assault;;@KamalaHarris @MikeNellis;;7.8479E+17;https://twitter.com/burberryant/status/784790014223798274;
OOmisunra;2016-10-08 18:16;0;0;@KamalaHarris @washingtonpost this from a woman who enables criminals to rape and murder in California you go girl;;@KamalaHarris @washingtonpost;;7.8479E+17;https://twitter.com/OOmisunra/status/784789646039363584;
debdog;2016-10-08 18:14;0;1;@KamalaHarris I've arrested people for less!;;@KamalaHarris;;7.84789E+17;https://twitter.com/debdog/status/784789008148672512;
