username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;
torproject;2016-10-04 00:44;29;25;"#Rule41 : A bungled govt hack could damage systems at hospitals or the power grid"" - @ronwyden in @washingtonpost https://www. washingtonpost.com/local/public-s afety/a-move-designed-to-catch-pedophiles-will-lead-to-mass-government-hacking-critics-say/2016/09/29/0d4ba0e0-81c6-11e6-b002-307601806392_story.html …""";;@ronwyden @washingtonpost;#Rule41;7.83E+17;https://twitter.com/torproject/status/783075373118435328;
BobMoss42;2016-10-03 23:51;1;0;States are weighing in yes overage helps low-income 2 S.3384 - Middle-Income tax credit @HousingAdvGroup @RonWyden https://www. congress.gov/bill/114th-con gress/senate-bill/3384 …;;@HousingAdvGroup @RonWyden;;7.83E+17;https://twitter.com/BobMoss42/status/783061990717743104;
KitOConnell;2016-10-03 23:51;1;0;Jan 2015: Senators Intro Bipartisan Bill to Roll Back #Hemp Restrictions https://www. wyden.senate.gov/news/press-rel eases/senators-introduce-bipartisan-bill-to-roll-back-hemp-restrictions … via @RonWyden #MPN #agriculture #WarOnDrugs;;@RonWyden;#Hemp #MPN #agriculture #WarOnDrugs;7.83E+17;https://twitter.com/KitOConnell/status/783061911877197824;
billmackenz44;2016-10-03 23:49;0;0;Big campaign donations are evil, says Senator #RonWyden , but keep them coming. http:// bit.ly/2dqHfTk pic.twitter.com/jTjYmWw4uH;;;#RonWyden;7.83E+17;https://twitter.com/billmackenz44/status/783061408577560576;
Ladyblueclr;2016-10-03 23:35;1;2;@KristianOPB @conniejimjoe @RonWyden thank you Senator Wyden!;;@KristianOPB @conniejimjoe @RonWyden;;7.83E+17;https://twitter.com/Ladyblueclr/status/783057962797404160;
HatticusFinch;2016-10-03 23:34;1;1;@RonWyden : Pls put in there the candidate must be able to pass a civics exam. https:// twitter.com/KristianOPB/st atus/781921626665291776 …;;@RonWyden;;7.83E+17;https://twitter.com/HatticusFinch/status/783057726091866112;
caroljdavy;2016-10-03 23:28;1;4;@KristianOPB @cinemaven @RonWyden AND a psychological exam while you're at it?;;@KristianOPB @cinemaven @RonWyden;;7.83E+17;https://twitter.com/caroljdavy/status/783056028229332992;
ORPoliticsGuru;2016-10-03 22:54;0;0;@RonWyden Historic Live Coverage: Wikileaks’ Hillary October Surprise – Share This Link Infow... http:// bit.ly/2dNjbcL Vote Wyden Out!;;@RonWyden;;7.83E+17;https://twitter.com/ORPoliticsGuru/status/783047664405352448;
ewlboogie27;2016-10-03 21:07;0;0;Cc @RonWyden #Oregon shout out!! https:// twitter.com/jeneps/status/ 783004503897432065 …;;@RonWyden;#Oregon;7.83E+17;https://twitter.com/ewlboogie27/status/783020589795512320;
nielslesniewski;2016-10-03 19:49;0;0;So @hillaryclinton is backing this idea from @ronwyden http:// bit.ly/2d9en0o;;@hillaryclinton @ronwyden;;7.83E+17;https://twitter.com/nielslesniewski/status/783001013452234752;
babushka_tasi;2016-10-03 17:22;5;3;#Oregon #OR #NoTPP Vote @RonWyden out. Promoter of TPP https:// twitter.com/PCGTW/status/7 82935750828396544 …;;@RonWyden;#Oregon #OR #NoTPP;7.83E+17;https://twitter.com/babushka_tasi/status/782964166973808640;
wadeharman;2016-10-03 16:55;7;3;@SenOrrinHatch @ronwyden @SenMikeLee Thanks For Helping #SaveKratom #IAmKratom #KeepKratomLegal;;@SenOrrinHatch @ronwyden @SenMikeLee;#SaveKratom #IAmKratom #KeepKratomLegal;7.83E+17;https://twitter.com/wadeharman/status/782957144412917760;
levibeers;2016-10-03 16:07;3;4;Thank you @RonWyden @CoryBooker & @SenGillibrand for your letter to @DEAHQ in an effort to #SaveKratom .;;@RonWyden @CoryBooker @SenGillibrand @DEAHQ;#SaveKratom;7.83E+17;https://twitter.com/levibeers/status/782945286423453696;
healthseeker;2016-10-03 13:45;1;2;@davidkroll @GoodLookingLosr @RonWyden @DEAHQ @CoryBooker @SenGillibrand True. At first, I didn't realize there were 2 letters! #iamkratom;;@davidkroll @GoodLookingLosr @RonWyden @DEAHQ @CoryBooker @SenGillibrand;#iamkratom;7.83E+17;https://twitter.com/healthseeker/status/782909325220077569;
davidkroll;2016-10-03 12:21;17;16;. @healthseeker @GoodLookingLosr Note that @RonWyden also co-authored a letter to @DEAHQ w/ @CoryBooker @SenGillibrand http://www. forbes.com/sites/davidkro ll/2016/09/30/dea-delays-kratom-ban-more-senators-object-to-process-and-unintended-consequences/#611ebfe34f71 …;;@healthseeker @GoodLookingLosr @RonWyden @DEAHQ @CoryBooker @SenGillibrand;#611ebfe34f71;7.83E+17;https://twitter.com/davidkroll/status/782888179204435970;
JustinaReports;2016-10-03 07:48;0;0;Coming up on @KMTR News at 11 @RonWyden wants all presidential nominees to release their tax returns. See on the desk with @anthonykustura !;;@KMTR @RonWyden @anthonykustura;;7.83E+17;https://twitter.com/JustinaReports/status/782819543244677120;
intranaut;2016-10-03 05:13;0;0;I just joined @WorkingFamilies to demand @RonWyden debate his opponents for US Senate! Sign the petition: https:// actionnetwork.org/forms/sen-wyde n-we-demand-a-debate?source=twitter& …;;@WorkingFamilies @RonWyden;;7.83E+17;https://twitter.com/intranaut/status/782780705998712832;
berylmills455;2016-10-03 03:20;0;1;@RonWyden @SusanMaylone @nytimes Wesley Snipes.....served 3 yrs in prison for tax evasion....TRUMP won't serve 1day.....how is this justice?;;@RonWyden @SusanMaylone @nytimes;;7.83E+17;https://twitter.com/berylmills455/status/782752157154021376;
HuskyKMA;2016-10-03 03:01;0;1;@PapermakersArmy @KATUNews @RonWyden You're asking too much from a politician whose biggest accomplishment is feeding spent grain to cattle!;;@PapermakersArmy @KATUNews @RonWyden;;7.83E+17;https://twitter.com/HuskyKMA/status/782747417527525376;
RonWyden;2016-10-03 02:35;7;23;If it's fall in Portland, it's time to have fun at the Greek Festival. pic.twitter.com/muJJWLQ38b;;;;7.83E+17;https://twitter.com/RonWyden/status/782740794620809217;
weneverlie;2016-10-03 02:21;0;0;@RonWyden don't expect me to vote for you if you support corrupt @HillaryClinton you should be ashamed of yourself. @SenJeffMerkley;;@RonWyden @HillaryClinton @SenJeffMerkley;;7.83E+17;https://twitter.com/weneverlie/status/782737374937620481;
988cd4b752a4433;2016-10-03 01:33;0;1;@KATUNews @RonWyden he lives in New York. He shouldn't represent Oregon.;;@KATUNews @RonWyden;;7.83E+17;https://twitter.com/988cd4b752a4433/status/782725231072817152;
brent_busch;2016-10-03 01:24;0;1;He should push for a bill that if you're under FBI investigation you can't run for president. @KATUNews @RonWyden;;@KATUNews @RonWyden;;7.83E+17;https://twitter.com/brent_busch/status/782723034918428672;
KATUNews;2016-10-03 01:08;7;22;Sen. @RonWyden pushes for bill to require tax returns from presidential candidates #LiveOnK2 http:// katu.com/news/politics/ sen-wyden-pushing-bill-to-require-tax-returns-from-presidential-candidates … pic.twitter.com/b5LuOXDSK5;;@RonWyden;#LiveOnK2;7.83E+17;https://twitter.com/KATUNews/status/782718817692704768;
goldretrieve9;2016-10-03 01:07;2;2;@RonWyden @HillaryClinton @SenWarren @timkaine @chuckschumer @SenBobCasey US gov morally corrupt - fix your criminal tax laws! #FATCA https:// twitter.com/goldretrieve9/ status/782716421675573248 …;;@RonWyden @HillaryClinton @SenWarren @timkaine @chuckschumer @SenBobCasey;#FATCA;7.83E+17;https://twitter.com/goldretrieve9/status/782718773321162752;
RonWyden;2016-10-03 00:47;8;35;Always a thrill to welcome home #HonorFlight veterans returning to PDX. Huge thnx to all of them for their service in WWII, Korea & Vietnam. pic.twitter.com/zOQ9LjQuKG;;;#HonorFlight;7.83E+17;https://twitter.com/RonWyden/status/782713707235188737;
anikasleem;2016-10-03 00:47;0;0;Yellowstone grizzly population declining! Why is . @USFWS still pushing to remove grizzlies from ESA? @RonWyden pic.twitter.com/XI1Y0ERnw2;;@USFWS @RonWyden;;7.83E+17;https://twitter.com/anikasleem/status/782713613282934784;
Alakawhat;2016-10-03 00:09;0;1;@RonWyden Well Mr Wyden I used to support you even though I am a (R) but if you voted for @icann transfer then you have lost my support. https:// twitter.com/jackbgoode1/st atus/782589365230800896 …;;@RonWyden @icann;;7.83E+17;https://twitter.com/Alakawhat/status/782703965393805316;
juneofla;2016-10-03 00:08;0;0;@RonWyden @MarciaBunney I think the real story is how he dug himself a billion dollar hole..create jobs? uh, me thinks not...;;@RonWyden @MarciaBunney;;7.83E+17;https://twitter.com/juneofla/status/782703711550377985;
floating_world;2016-10-02 23:34;4;6;. @RonWyden and @SenJeffMerkley believe in a public option for health care. Sign this petition to show your support https:// shar.es/1xDCtg;;@RonWyden @SenJeffMerkley;;7.83E+17;https://twitter.com/floating_world/status/782695202741886976;
ORPoliticsGuru;2016-10-02 23:03;0;1;@RonWyden VIDEO: California Woman Beaten Over Trump Yard Sign: American Mirror | “Bruuuuh nig... http:// bit.ly/2djmvNR Vote Wyden Out!;;@RonWyden;;7.83E+17;https://twitter.com/ORPoliticsGuru/status/782687377101774848;
The_Might;2016-10-02 21:35;0;1;@RonWyden @nytimes He's claiming he's the only one smart enough to fix it. If you paid no tax, would you change anything?;;@RonWyden @nytimes;;7.83E+17;https://twitter.com/The_Might/status/782665358306004993;
LionMyth;2016-10-02 21:02;0;1;@RonWyden he lost almost a BILLION dollars when everyone else was making money in a good economy ... Loser;;@RonWyden;;7.83E+17;https://twitter.com/LionMyth/status/782657077160185856;
Drum747;2016-10-02 20:56;1;1;@RonWyden You voted to hand control of the internet to foreign countries. Take a bow Jackhole.;;@RonWyden;;7.83E+17;https://twitter.com/Drum747/status/782655620495269888;
PDXDave2;2016-10-02 20:52;0;2;@RonWyden last time I checked it was not illegal not to take advantage of a complicated tax code you and your friends wrote.;;@RonWyden;;7.83E+17;https://twitter.com/PDXDave2/status/782654507133964288;
RonWyden;2016-10-02 20:47;42;49;Remember: Senate Republicans objected to a vote on our bill that would've required pres. nominees to #ReleaseTheReturns;;;#ReleaseTheReturns;7.83E+17;https://twitter.com/RonWyden/status/782653280421806081;
RonWyden;2016-10-02 20:45;43;73;Not paying taxes for 18 yrs? No wonder we are seeing 1st pres. nominee since Watergate refuse to #ReleaseTheReturns http://www. nytimes.com/2016/10/02/us/ politics/donald-trump-taxes.html …;;;#ReleaseTheReturns;7.83E+17;https://twitter.com/RonWyden/status/782652775045931008;
Pennelloppe99;2016-10-02 19:59;3;2;@RonWyden @shantiforsenate 37 days until election. When will you be debating, so that voters can see their options?;;@RonWyden @shantiforsenate;;7.83E+17;https://twitter.com/Pennelloppe99/status/782641196191449088;
Pennelloppe99;2016-10-02 19:47;3;1;@SuzanneBonamici @RonWyden @shantiforsenate @JeffMerkley https:// twitter.com/ExposeTPP/stat us/782633760567078912 …;;@SuzanneBonamici @RonWyden @shantiforsenate @JeffMerkley;;7.83E+17;https://twitter.com/Pennelloppe99/status/782638128968323072;
radicalhapa;2016-10-02 17:37;0;1;Thanks to @diego4oregon @NovickOR @RonWyden @AmandaFritzRN @michaeldembrow @JVPforOregon for ur support of @APANONews #RollingTides16;;@diego4oregon @NovickOR @RonWyden @AmandaFritzRN @michaeldembrow @JVPforOregon @APANONews;#RollingTides16;7.83E+17;https://twitter.com/radicalhapa/status/782605383118401536;
jthorndike;2016-10-02 16:58;5;6;If we want candidates to release tax returns, we should change the law to require it (as Sen. @RonWyden has proposed). 2/2;;@RonWyden;;7.83E+17;https://twitter.com/jthorndike/status/782595602454491136;
Snap_Politics;2016-10-02 15:49;5;4;The Internet gave this woman the courage to flee oppression in Kuwait. https:// twitter.com/avanconia/stat us/782395365219667968 … #ICANN hand off by @RonWyden and others;;@RonWyden;#ICANN;7.83E+17;https://twitter.com/Snap_Politics/status/782578291500736512;
GarciaManny4;2016-10-02 13:16;1;0;@mjean2 @RonWyden @SpeakerRyan Elimination of 936 had a phase out of 10 yrs and PR Governments did not care to mitigate orCreate alternative;;@mjean2 @RonWyden @SpeakerRyan;;7.83E+17;https://twitter.com/GarciaManny4/status/782539753065291776;
rachaelmontague;2016-10-02 07:38;0;0;Senator Report: @JeffMerkley Voted for Internet Freedom. Hero! @RonWyden Voted to Give Internet to Globalists: Traitor. #Oregon #Portland pic.twitter.com/ByfPLKNjpd;;@JeffMerkley @RonWyden;#Oregon #Portland;7.82E+17;https://twitter.com/rachaelmontague/status/782454753624068097;
rachaelmontague;2016-10-02 07:35;0;0;Happy now? You helped destroy America you Disgusting Traitor. How do you sleep at night? Repent Ron. https:// youtu.be/jwtY5WL-Xb8 @RonWyden;;@RonWyden;;7.82E+17;https://twitter.com/rachaelmontague/status/782454016215162880;
mjean2;2016-10-02 04:55;4;1;. @RonWyden @SpeakerRyan Elimination of 936 was not important bringing recession. https:// drive.google.com/file/d/0BweqqI 8aiJhBX1dXaXNhV0tMRXM/view?usp=sharing …;;@RonWyden @SpeakerRyan;;7.82E+17;https://twitter.com/mjean2/status/782413738964054016;
mjean2;2016-10-02 04:54;4;2;. @RonWyden @SpeakerRyan Evidence doesn't support Sect 936 was foundation for favorable economic expansion in PR” “ https:// drive.google.com/file/d/0BweqqI 8aiJhBX1dXaXNhV0tMRXM/view?usp=sharing …;;@RonWyden @SpeakerRyan;;7.82E+17;https://twitter.com/mjean2/status/782413375074660352;
PfeifferGeri;2016-10-02 02:41;0;0;@TeamCornyn @SenatorBoxer @SenatorEnzi @RonWyden @SenOrrinHatch now I have to tweet you every day until DEC! #TAKEN @AmericasTaken pic.twitter.com/dtqbjBDMH8;;@TeamCornyn @SenatorBoxer @SenatorEnzi @RonWyden @SenOrrinHatch @AmericasTaken;#TAKEN;7.82E+17;https://twitter.com/PfeifferGeri/status/782379912778821632;
Snap_Politics;2016-10-02 01:18;0;1;@jamohio9719 @G6Panzer @RonWyden Obama hand-off of internet 2a foreign steward that does not recognize 1A. #ICANN https:// twitter.com/gracy69epixnet /status/782204141691138048 …;;@jamohio9719 @G6Panzer @RonWyden;#ICANN;7.82E+17;https://twitter.com/Snap_Politics/status/782358969264148480;
jamohio9719;2016-10-02 01:13;1;1;@Snap_Politics @G6Panzer @RonWyden they have sold us all down the river!! Traitors all!!;;@Snap_Politics @G6Panzer @RonWyden;;7.82E+17;https://twitter.com/jamohio9719/status/782357748491120640;
jamohio9719;2016-10-02 01:10;1;0;@G6Panzer @Snap_Politics @RonWyden silence and separate us!! obamas only intent was to bring our nation down, and he's close!! Blue helmets?;;@G6Panzer @Snap_Politics @RonWyden;;7.82E+17;https://twitter.com/jamohio9719/status/782356992182681600;
Snap_Politics;2016-10-02 01:04;0;1;@G6Panzer @jamohio9719 Thank you. A free internet overseen by a steward obligated to 1A was a blessing to the World. @RonWyden is a traitor.;;@G6Panzer @jamohio9719 @RonWyden;;7.82E+17;https://twitter.com/Snap_Politics/status/782355431746174977;
G6Panzer;2016-10-02 00:59;1;2;@Snap_Politics @jamohio9719 @RonWyden clearly it is designed to silence dissent of globslism because he couldnt care less about Americans;;@Snap_Politics @jamohio9719 @RonWyden;;7.82E+17;https://twitter.com/G6Panzer/status/782354345937383425;
toni_pdx;2016-10-02 00:55;1;1;Sen. @RonWyden is sharing what we chatted about, why it's important to vote. #disabilityjustice #socialjustice #rollingtides16 @APANONews;;@RonWyden @APANONews;#disabilityjustice #socialjustice #rollingtides16;7.82E+17;https://twitter.com/toni_pdx/status/782353275358093312;
SimonTheTam;2016-10-02 00:49;1;2;Senator @RonWyden speaking at #rollingtides16 @APANONews pic.twitter.com/lKoTFpY9gQ;;@RonWyden @APANONews;#rollingtides16;7.82E+17;https://twitter.com/SimonTheTam/status/782351812993044480;
OccupyEnlighten;2016-10-02 00:30;0;0;@RonWyden #TPP You were the voice of opposition. Now you are a supporter. Given that NOTHING in TPP changed, why did you? Moral amnesia??;;@RonWyden;#TPP;7.82E+17;https://twitter.com/OccupyEnlighten/status/782346935151632384;
Snap_Politics;2016-10-02 00:27;13;12;What gave YOU the right to giveaway US assets and freedoms to a foreign entity that does not recognize 1A @RonWyden ? #ICANN;;@RonWyden;#ICANN;7.82E+17;https://twitter.com/Snap_Politics/status/782346301425848320;
JimSimulacrum;2016-10-01 22:31;0;2;@davidkroll @CoryBooker @SenGillibrand @RonWyden @DEAHQ @Forbes A commenter wants a Class Action Lawsuit against the DEA. I'm in agreement.;;@davidkroll @CoryBooker @SenGillibrand @RonWyden @DEAHQ @Forbes;;7.82E+17;https://twitter.com/JimSimulacrum/status/782317044209426432;
davedyk;2016-10-01 22:01;3;3;Excited that @simple is a sponsor of bsidesPDX with @RonWyden keynote this year. https:// twitter.com/ronwyden/statu s/781951451543273473 …;;@simple @RonWyden;;7.82E+17;https://twitter.com/davedyk/status/782309603337838593;
RonWyden;2016-10-01 21:22;4;21;Honored to meet the family of WWII and Korean War hero Loren Kaufman & to help dedicate The Dalles VA clinic today in his memory. pic.twitter.com/yMjPiLg1lT;;;;7.82E+17;https://twitter.com/RonWyden/status/782299627252912129;
okechuk51091756;2016-10-01 20:03;0;0;": @RonWyden Help stop miscarriage of justice against #NnamdiKanu . #FreeNnamdiKanu #FreeBiafra . Open link http://www. thebiafratelegraph.co/2016/09/biafra -september-26-2016-press-release.html … "";;@RonWyden;#NnamdiKanu #FreeNnamdiKanu #FreeBiafra;782279674160218112""";https://twitter.com/okechuk51091756/status/782279674160218112;;;;;
RonWyden;2016-10-01 18:15;7;19;Thanks @iaff43 & @PDXFire for the chance to catch up yesterday and for everything you do every day! pic.twitter.com/nREK95010Q;;@iaff43 @PDXFire;;7.82E+17;https://twitter.com/RonWyden/status/782252636971999233;
KerrCasandra;2016-10-01 17:57;0;1;So @RonWyden was in my dream last night. He had a funny surfer persona, and was gay. He was trying to recruit me to Catholic Church. WTF????;;@RonWyden;;7.82E+17;https://twitter.com/KerrCasandra/status/782248036013514753;
jenred;2016-10-01 17:31;0;0;Really disappointed that OR Senators @SenJeffMerkley and @RonWyden voted to override the veto of S.2040.;;@SenJeffMerkley @RonWyden;;7.82E+17;https://twitter.com/jenred/status/782241487262146560;
TymothyAlecia;2016-10-01 17:20;0;0;RT Rather than waiting for future t https:// openquotes.github.io/authors/ron-wy den-quotes/#b1d34b59 … rials to determine rules that will impact every citiz— #RonWyden #aphorism;;;#b1d34b59 #RonWyden #aphorism;7.82E+17;https://twitter.com/TymothyAlecia/status/782238721219362817;
AlottachitChit;2016-10-01 16:55;0;0;http://www. opb.org/news/series/el ection-2016/require-release-tax-returns-ron-wyden-donald-trump/ … What @RonWyden needs 2 explain is why he #voted 2 cut #military #vets pensions & stop being #Hillarys #lapdog #OR;;@RonWyden;#voted #military #vets #Hillarys #lapdog #OR;7.82E+17;https://twitter.com/AlottachitChit/status/782232417884966913;
davidkroll;2016-10-01 15:59;45;44;"DEA delaying #kratom ban; @CoryBooker @SenGillibrand @RonWyden send strong letter to @DEAHQ http://www. forbes.com/sites/davidkro ll/2016/09/30/dea-delays-kratom-ban-more-senators-object-to-process-and-unintended-consequences/#44c8c1684f71 …";;@CoryBooker @SenGillibrand @RonWyden @DEAHQ;#kratom #44c8c1684f71;7.82E+17;https://twitter.com/davidkroll/status/782218410965032961;
judd_giovanna;2016-10-01 13:47;0;0;RT Congress should consult experts https:// openquotes.github.io/authors/ron-wy den-quotes/#c0b79084 … and consider alternatives and make 100% sure that any— #RonWyden #aphorism;;;#c0b79084 #RonWyden #aphorism;7.82E+17;https://twitter.com/judd_giovanna/status/782185091338559492;
ORPoliticsGuru;2016-10-01 10:44;0;1;@RonWyden Trump to Obama: Do Not Pardon Hillary Clinton “Or Her Co-Conspirators”: Real Clear ... http:// bit.ly/2dDRJBM Vote Wyden Out!;;@RonWyden;;7.82E+17;https://twitter.com/ORPoliticsGuru/status/782139052594049025;
bruceinkeizer;2016-10-01 05:37;1;1;@RonWyden w/ a great keynote speech at the @OregonCities Awards Banquet tonight. pic.twitter.com/iMpJnr2QDP – bei Salem Conference Center;;@RonWyden @OregonCities;;7.82E+17;https://twitter.com/bruceinkeizer/status/782061914486472704;
TigardMayor;2016-10-01 04:32;2;2;Senator @RonWyden tells @OregonCities conference that economic development is important in cities and rural Oregon. pic.twitter.com/Ui3dF1ljin – bei Salem Conference Center;;@RonWyden @OregonCities;;7.82E+17;https://twitter.com/TigardMayor/status/782045509712084992;
ORPoliticsGuru;2016-10-01 04:32;0;0;@RonWyden Video: The Truth About Alicia Machado: Paul Joseph Watson | She's a fraud, a liar, ... http:// bit.ly/2dG45WL Vote Wyden Out!;;@RonWyden;;7.82E+17;https://twitter.com/ORPoliticsGuru/status/782045477546041344;
Shannon75454721;2016-10-01 04:04;0;2;@RonWyden Thank you for helping the thousands who do not want to become a victim to opioids!!! pic.twitter.com/50j92VhsOg;;@RonWyden;;7.82E+17;https://twitter.com/Shannon75454721/status/782038562254557184;
RU4rights2;2016-10-01 03:28;2;1;@Trackerinblue yes of course @RonWyden always standing 4ppl outside &n #America I follow all his events n #US helping ppl n need hez great;;@Trackerinblue @RonWyden;#America #US;7.82E+17;https://twitter.com/RU4rights2/status/782029473776537600;
FuturePAC_OR;2016-10-01 03:24;0;2;Thanks Sen. @RonWyden ! #38Days #orpol #orleg https:// twitter.com/annlininger/st atus/782022186429145088 …;;@RonWyden;#38Days #orpol #orleg;7.82E+17;https://twitter.com/FuturePAC_OR/status/782028260133568512;
TheHealthyBudda;2016-10-01 03:17;0;1;@RonWyden thank you for your support with the Kratom ban!;;@RonWyden;;7.82E+17;https://twitter.com/TheHealthyBudda/status/782026716067823616;
weatherman769;2016-10-01 02:57;0;0;@RonWyden no one successful person should release returns: besides too complicated: he has a right to pay only legal any: don't like law so;;@RonWyden;;7.82E+17;https://twitter.com/weatherman769/status/782021592641576960;
weatherman769;2016-10-01 02:56;0;0;@RonWyden last time Mitt released returns: no one accused him off inaccuracy just greed for paying the correct amt: ignored his huge charity;;@RonWyden;;7.82E+17;https://twitter.com/weatherman769/status/782021218090254336;
sdurham1979;2016-10-01 02:21;1;2;Thank you @RonWyden !! https:// twitter.com/GoodLookingLos r/status/781946911779532800 …;;@RonWyden;;7.82E+17;https://twitter.com/sdurham1979/status/782012628776292352;
Thekratomnun;2016-10-01 01:20;9;10;@RonWyden kratom saved me. thankyou for putting people's lives first and fighting to #keepkratomlegal #iamkratom #krAtomsaveslives;;@RonWyden;#keepkratomlegal #iamkratom #krAtomsaveslives;7.82E+17;https://twitter.com/Thekratomnun/status/781997087005245440;
NewLeadersOrg;2016-10-01 01:15;0;2;. @SenFeinstein , @MartinHeinrich , @RonWyden : THX for supporting National Principals Month resolution! #ThankAPrincipal;;@SenFeinstein @MartinHeinrich @RonWyden;#ThankAPrincipal;7.82E+17;https://twitter.com/NewLeadersOrg/status/781995830358269954;
jasonbsims1;2016-10-01 00:25;0;0;Tax law writer @RonWyden targets trillions of dollars in tax-deferred profits held abroad http:// gag.gl/KOfYlP pic.twitter.com/As9iyqBoSF;;@RonWyden;;7.82E+17;https://twitter.com/jasonbsims1/status/781983245365866500;
BiancaSativa;2016-10-01 00:19;1;0;. @RonWyden Pushes Bill to Force Presidential Candidates To Release Tax Returns http://www. opb.org/news/series/el ection-2016/require-release-tax-returns-ron-wyden-donald-trump/ … via @OPB #Election2016 #uspoli;;@RonWyden @OPB;#Election2016 #uspoli;7.82E+17;https://twitter.com/BiancaSativa/status/781981891301744640;
aferschweiler;2016-10-01 00:08;4;6;IAFF Local 43 officers @aferschweiler @isaacmclennan enjoying a visit from @RonWyden @IAFFNewsDesk pic.twitter.com/67nUgTX4AY;;@aferschweiler @isaacmclennan @RonWyden @IAFFNewsDesk;;7.82E+17;https://twitter.com/aferschweiler/status/781979000331567104;
aferschweiler;2016-10-01 00:04;3;5;Great visit from @RonWyden with @PDXFire @ChiefMyers @iaff43 @isaacmclennan pic.twitter.com/rgc0Ogal4M;;@RonWyden @PDXFire @ChiefMyers @iaff43 @isaacmclennan;;7.82E+17;https://twitter.com/aferschweiler/status/781977968297910272;
pdxnews_;2016-10-01 00:00;0;0;. RonWyden is pushing a bill to force presidential candidates to release their tax returns http:// bit.ly/2dLMShu pic.twitter.com/B7UUbzRdF9;;;;7.82E+17;https://twitter.com/pdxnews_/status/781976986172489728;
Trackerinblue;2016-09-30 23:23;2;0;@RU4rights2 @RonWyden is one of #Bahrain 's best friends! Remember, those who spoke didn't want their names published;;@RU4rights2 @RonWyden;#Bahrain;7.82E+17;https://twitter.com/Trackerinblue/status/781967835446870016;
ZatarainLeRice;2016-09-30 23:08;2;3;@RonWyden You've done a good thing today. Thank you for your support. #iamkratom https:// twitter.com/GoodLookingLos r/status/781946911779532800 …;;@RonWyden;#iamkratom;7.82E+17;https://twitter.com/ZatarainLeRice/status/781964046958338048;
theNYHC;2016-09-30 22:36;1;1;"via @AHFMag : Sen. @RonWyden Proposes Middle-Inc. Housing Tax Credit; unused allocation put back into #LIHTC pool http:// fw.to/6x4jyJL";;@AHFMag @RonWyden;#LIHTC;7.82E+17;https://twitter.com/theNYHC/status/781955845911375872;
brian_bousquet;2016-09-30 22:30;0;1;Thank you @RonWyden and @SenGillibrand and @CoryBooker We love you all! and deeply thank you for your support to help #keepkratomlegal;;@RonWyden @SenGillibrand @CoryBooker;#keepkratomlegal;7.82E+17;https://twitter.com/brian_bousquet/status/781954367553429504;
pkoonce;2016-09-30 22:25;2;6;Example of political leaders working with high powered lobbyists in downtown PDX @RonWyden #allpowerfulkidlobby pic.twitter.com/jbhqmj9xXv;;@RonWyden;#allpowerfulkidlobby;7.82E+17;https://twitter.com/pkoonce/status/781953088294793216;
RonWyden;2016-09-30 22:18;8;27;Looking fwd to it! https:// twitter.com/BSidesPDX/stat us/781916524353163264 …;;;;7.82E+17;https://twitter.com/RonWyden/status/781951451543273473;
fl3uryz;2016-09-30 22:03;0;2;@BSidesPDX @RonWyden Looking forward to the keynote!;;@BSidesPDX @RonWyden;;7.82E+17;https://twitter.com/fl3uryz/status/781947660655747072;
Jlavin_;2016-09-30 22:03;1;1;My family thanks you sir @RonWyden #iamkratom;;@RonWyden;#iamkratom;7.82E+17;https://twitter.com/Jlavin_/status/781947525104214016;
janalynn99;2016-09-30 22:02;22;20;THANK YOU!! #IAmKratom @SenBennetCO @OrrinHatch @SenAngusKing @SenatorKirk @SenMikeLee @SenSanders @SenThomTillis @MarkWarner @RonWyden;;@SenBennetCO @OrrinHatch @SenAngusKing @SenatorKirk @SenMikeLee @SenSanders @SenThomTillis @MarkWarner @RonWyden;#IAmKratom;7.82E+17;https://twitter.com/janalynn99/status/781947467491254272;
GoodLookingLosr;2016-09-30 22:00;28;39;Super Special THANKS to @RonWyden who signed both the Hatch Dear Colleague Letter and Kirsten Gillibrand & Cory Booker letter. #iamkratom pic.twitter.com/Gb6O20HSBz;;@RonWyden;#iamkratom;7.82E+17;https://twitter.com/GoodLookingLosr/status/781946911779532800;
TeamDahlstrom;2016-09-30 21:39;0;1;@SenBookerOffice @RonWyden @SenGillibrand Thank u. I have severe Lupus. Off opiates 4 pain. I'm active. I'm engaged. I'm working. #ImKratom;;@SenBookerOffice @RonWyden @SenGillibrand;#ImKratom;7.82E+17;https://twitter.com/TeamDahlstrom/status/781941536816705536;
Krhawkins5;2016-09-30 21:14;0;0;If the @CIA ever told reporter @SenatorBurr is tougher on them than @ronwyden , @SenFeinstein @DanielJJonesUS , etc.;;@CIA @SenatorBurr @ronwyden @SenFeinstein @DanielJJonesUS;;7.82E+17;https://twitter.com/Krhawkins5/status/781935254366027776;
JoshAlec4;2016-09-30 21:13;8;8;Thank you!! @SenSanders @RonWyden @ThomTillis @MarkWarner @OrrinHatch so happy to see both parties working together to help ppl! #IAmKratom;;@SenSanders @RonWyden @ThomTillis @MarkWarner @OrrinHatch;#IAmKratom;7.82E+17;https://twitter.com/JoshAlec4/status/781935134807166976;
